0,1,2,2,1,0,1,0,0,0,2,1,1,0,0,0,0
0,1,3,3,1,1,0,0,0,0,3,2,0,0,0,0,0
0,1,1,2,1,1,1,1,0,0,0,2,1,0,0,0,0
0,1,3,4,0,0,0,0,0,0,2,3,0,0,0,0,0
1,1,3,3,0,1,0,0,0,0,2,3,0,0,0,0,0
0,1,3,4,1,1,0,0,0,1,1,4,1,0,0,0,0
0,1,4,4,1,1,1,0,0,1,4,5,1,1,0,0,0
0,1,3,2,1,1,0,1,0,1,2,2,1,0,0,1,0
1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
1,1,3,5,1,0,0,0,0,1,3,4,0,0,0,0,0
1,1,4,6,1,1,0,0,0,0,2,3,1,1,0,0,0
1,1,3,3,1,1,0,0,0,1,2,4,1,0,0,0,0
1,1,4,4,1,1,0,0,0,1,3,4,0,0,0,0,0
1,1,1,3,1,0,0,0,0,1,1,1,0,0,0,0,0
0,0,3,2,0,0,0,0,0,0,3,3,0,0,0,0,0
0,1,4,3,0,0,0,0,0,1,3,1,0,0,0,0,0
0,0,2,1,0,1,0,0,0,0,3,1,0,0,0,0,0
0,1,2,2,1,1,0,1,0,1,1,1,0,0,0,0,0
0,1,4,2,1,0,1,1,0,1,3,1,1,0,0,0,0
0,0,2,1,0,0,1,0,0,0,2,1,0,0,0,0,0
0,1,3,3,0,1,0,0,0,1,3,2,0,0,0,0,0
2,3,8,9,2,1,1,2,2,2,8,8,1,0,1,3,0
1,2,8,7,1,0,1,1,1,1,9,8,0,0,1,1,0
1,2,3,3,1,1,1,0,0,1,2,2,1,1,0,0,0
3,4,8,8,4,2,1,2,2,3,10,6,3,2,1,1,0
1,3,10,11,3,2,1,1,1,2,8,8,1,1,0,2,0
1,1,5,10,2,1,0,1,0,1,6,5,2,1,0,0,0
0,2,5,5,1,1,1,0,0,1,3,2,0,0,0,0,0
1,2,7,5,2,1,0,0,0,1,6,4,2,1,1,0,0
0,1,7,4,1,1,0,0,0,1,4,4,1,0,0,0,0
1,1,2,3,1,0,0,0,0,0,1,2,0,0,0,0,0
1,1,4,6,1,0,0,0,0,1,4,2,1,0,1,0,0
0,1,4,4,1,1,0,1,0,1,2,4,0,0,0,0,0
1,1,6,4,1,0,0,1,0,1,3,3,0,0,0,0,0
1,1,1,4,1,1,0,0,0,0,1,2,0,0,0,0,0
1,2,4,6,1,1,1,0,0,1,3,4,0,1,0,0,0
0,1,6,7,1,1,1,1,0,1,4,4,1,1,0,1,0
1,1,4,5,2,1,1,0,1,1,2,2,1,1,1,0,0
1,1,5,4,1,0,1,1,0,0,3,5,0,0,0,0,0
1,1,5,7,2,1,0,0,0,1,4,7,1,0,0,0,0
1,2,6,6,2,1,1,1,0,1,6,7,1,0,0,0,0
1,1,3,4,1,1,0,0,0,0,2,2,1,1,0,0,0
0,2,5,8,1,0,0,0,0,1,3,9,1,0,0,0,0
1,2,8,6,2,1,1,1,1,2,9,4,2,1,1,0,0
0,1,4,7,0,1,1,1,0,0,4,7,0,0,0,0,0
1,1,3,3,1,1,1,0,1,1,1,1,1,0,0,0,0
1,1,4,4,1,1,0,1,0,0,4,4,0,0,0,0,0
1,1,3,5,0,0,1,0,0,1,1,4,0,0,0,0,0
0,1,3,3,1,0,0,1,0,1,2,3,1,0,0,0,0
0,1,4,4,1,1,1,0,0,0,4,4,1,0,0,0,0
1,1,5,4,1,1,1,1,0,1,4,4,1,1,1,1,0
1,1,3,4,1,1,1,1,0,1,3,3,1,1,0,0,0
1,1,6,8,2,0,0,1,1,1,4,4,1,0,0,0,0
1,2,5,5,1,1,1,1,1,2,3,2,1,1,0,1,0
1,1,5,5,1,1,1,1,0,1,3,5,0,1,0,0,0
1,1,2,3,1,1,0,0,0,1,3,1,1,0,0,0,0
0,0,3,3,1,0,1,1,0,0,3,4,0,0,0,0,0
1,1,4,4,1,1,0,0,1,0,4,4,0,0,0,0,0
1,1,7,3,1,1,1,1,0,1,6,2,1,1,1,1,0
1,1,4,4,1,0,1,0,0,1,4,3,1,0,1,0,0
1,2,7,5,2,1,0,1,0,1,3,3,1,0,0,0,0
0,1,3,3,0,0,0,0,0,0,3,2,0,0,0,0,0
0,1,3,4,1,1,1,1,0,1,2,4,1,0,0,1,0
0,1,3,4,1,0,0,0,0,0,2,3,0,0,0,0,0
1,1,5,7,1,1,0,1,1,1,3,4,1,1,0,0,0
0,1,4,4,1,1,0,1,1,0,2,3,0,0,0,0,0
1,1,6,4,0,0,0,1,0,0,3,3,0,0,0,0,0
1,1,9,7,1,1,0,0,0,1,9,6,1,1,0,0,0
0,1,4,5,1,0,0,1,0,1,3,2,0,1,0,1,0
0,1,4,6,1,1,0,0,0,0,3,6,0,0,0,0,0
1,2,5,5,2,1,1,0,1,1,3,4,2,1,1,0,0
1,2,5,4,1,1,0,0,0,1,4,3,0,0,1,0,0
0,1,6,5,1,0,0,0,0,1,7,3,1,1,0,0,0
1,1,3,6,0,0,0,0,0,0,2,3,0,0,0,0,0
0,0,3,4,0,0,0,0,0,1,2,3,0,0,0,0,0
0,1,6,6,1,0,1,0,0,1,5,4,0,0,0,0,0
0,1,3,5,1,1,0,0,0,0,2,3,0,0,0,0,0
1,1,3,2,1,1,0,0,0,1,2,2,0,0,0,0,0
0,1,5,6,0,1,0,0,0,1,5,7,0,0,0,0,0
0,2,4,4,1,1,1,1,0,1,3,3,1,1,0,0,0
0,0,3,4,1,0,0,0,0,0,2,3,1,0,0,0,0
0,1,4,3,1,0,0,1,0,1,3,2,1,0,0,1,0
1,1,4,4,1,1,0,0,0,0,3,4,0,1,0,0,0
1,2,5,8,1,2,1,0,0,1,4,4,0,1,0,0,0
1,1,5,4,1,1,0,0,1,1,2,2,1,1,0,0,0
0,2,6,6,1,0,0,1,0,0,3,4,1,0,0,1,0
1,1,6,8,1,0,0,1,0,0,3,3,1,0,0,0,0
0,1,7,5,1,1,1,0,0,1,6,2,0,0,0,0,0
1,1,4,5,2,1,1,1,1,1,4,4,1,1,0,0,0
0,2,2,5,2,1,0,0,0,1,3,5,1,1,0,0,0
1,1,3,3,1,1,0,1,0,1,1,3,1,1,0,0,0
0,1,2,3,1,1,1,1,0,1,2,1,0,0,0,0,0
0,1,5,3,1,1,1,0,0,0,3,3,0,0,0,0,0
1,1,2,2,1,1,0,0,0,0,1,2,0,1,0,0,0
0,1,5,7,1,1,1,0,0,1,4,6,0,1,0,0,0
1,2,6,4,2,2,1,1,1,2,5,3,3,1,1,1,0
1,1,5,3,0,0,0,0,0,0,3,2,0,0,0,0,0
1,1,6,4,1,1,0,1,0,1,5,4,1,1,0,0,0
1,1,3,3,1,1,0,0,0,1,1,3,1,1,0,0,0
1,2,6,5,1,1,0,1,1,2,5,2,1,1,0,1,0
1,1,2,5,1,1,0,1,0,1,4,2,1,0,0,0,0
0,1,6,6,1,1,1,1,0,1,4,5,1,1,0,0,0
0,1,6,5,1,1,0,1,0,1,3,2,0,0,0,0,0
0,1,1,2,1,0,0,1,0,1,1,1,0,0,0,0,0
0,1,4,3,1,1,0,1,0,0,2,3,1,1,0,0,0
0,1,3,4,1,1,0,0,0,0,1,2,1,1,0,0,0
0,1,4,2,1,0,1,0,0,1,4,2,1,0,0,0,0
1,1,3,5,1,0,0,1,0,1,2,3,1,1,0,1,0
0,1,4,4,0,1,0,1,0,0,3,2,0,1,0,0,0
1,1,6,5,1,1,1,1,0,1,6,5,1,0,0,0,0
1,1,5,6,1,1,1,1,1,1,4,5,1,1,1,0,0
0,1,3,4,1,0,0,0,0,0,2,5,1,0,0,0,0
1,1,6,7,1,1,1,1,0,1,4,4,1,0,0,0,0
1,2,6,3,2,1,1,0,1,1,8,3,1,0,0,0,0
0,1,4,6,1,0,0,0,0,0,3,7,1,0,0,0,0
0,1,4,4,1,1,0,0,0,0,3,4,1,1,0,0,0
1,1,4,4,1,1,0,0,0,2,5,5,2,1,0,1,0
0,1,6,5,1,1,0,0,0,0,6,5,1,1,0,0,0
0,1,6,3,1,1,0,1,0,1,7,3,1,1,0,0,0
0,1,4,4,1,1,1,0,0,1,3,3,0,0,1,0,0
1,1,6,8,2,1,1,1,1,1,6,6,2,0,0,1,0
0,1,3,7,1,1,1,0,0,1,1,4,1,0,0,0,0
1,0,4,7,1,0,1,0,0,0,4,5,0,0,0,0,0
0,0,5,4,1,0,0,0,0,0,5,3,0,0,0,0,0
1,0,3,3,1,1,1,1,0,0,1,3,0,0,0,0,0
0,1,5,5,1,0,0,0,1,0,5,4,1,0,0,0,0
1,2,5,3,2,1,0,1,0,2,4,4,1,0,0,1,0
0,1,3,4,1,1,1,0,0,1,4,3,0,0,0,0,0
0,0,5,4,1,1,0,0,0,0,4,2,0,1,0,0,0
1,1,3,3,1,1,0,0,0,1,2,3,1,0,0,0,0
0,1,3,2,1,1,1,1,0,1,2,2,1,1,1,0,0
0,0,3,4,1,0,0,0,0,0,2,3,0,0,0,0,0
1,1,5,6,1,0,0,0,0,1,3,4,0,0,0,0,0
1,2,8,7,1,0,0,1,0,2,7,7,1,1,0,1,0
0,1,4,4,1,1,0,1,0,1,2,2,1,0,0,0,0
0,2,6,4,1,1,1,0,1,1,5,5,1,0,0,0,0
0,1,4,4,1,1,0,0,0,1,2,2,1,0,0,0,0
0,0,4,4,1,0,0,0,0,0,2,2,0,0,0,0,0
1,1,5,6,1,1,1,1,0,2,6,6,1,0,1,0,0
1,2,4,4,2,1,0,0,0,2,1,3,2,1,1,0,0
0,1,4,3,1,1,1,1,0,0,3,3,1,1,0,1,0
0,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0
1,1,3,3,1,1,0,1,0,1,2,3,1,0,0,0,0
1,1,2,4,2,1,1,1,0,1,2,2,1,1,0,0,0
1,2,8,5,1,1,0,0,0,1,6,3,1,1,0,0,0
1,1,6,3,1,1,0,1,0,1,5,2,1,0,0,0,0
1,1,4,5,1,1,0,0,1,1,4,3,1,1,1,0,0
0,1,3,3,0,1,1,1,0,0,2,1,1,0,0,0,0
1,1,3,8,1,1,0,1,0,1,3,9,0,0,0,1,0
1,2,4,9,2,2,1,2,1,1,5,4,1,1,1,2,0
0,2,10,10,2,1,1,1,1,2,7,9,2,1,1,1,0
2,2,4,6,2,1,0,1,1,1,3,5,1,0,0,1,0
0,1,3,5,1,0,1,1,0,1,2,4,0,0,0,1,0
1,1,8,9,2,1,0,2,0,1,5,6,1,1,0,1,0
1,2,9,5,2,1,0,1,1,1,7,5,1,1,1,0,0
1,1,5,7,1,1,0,1,0,1,8,9,1,0,0,0,0
0,1,5,7,2,1,1,1,0,2,8,6,2,1,0,0,0
1,1,4,4,1,1,1,0,0,1,2,3,1,0,0,0,0
0,1,7,6,2,1,1,0,0,1,4,5,1,0,0,0,0
0,1,5,6,1,1,0,0,0,0,3,4,0,1,0,0,0
1,1,6,5,1,1,0,1,0,1,5,4,0,0,0,0,0
1,0,5,5,1,1,0,1,0,1,3,3,1,0,0,0,0
0,1,8,7,2,1,0,1,0,0,7,7,1,1,0,0,0
1,2,7,6,2,0,0,0,0,1,4,4,1,1,0,0,0
1,1,6,5,1,1,1,0,0,1,5,4,1,1,0,0,0
0,1,5,3,2,1,0,1,0,1,7,2,1,0,0,0,0
0,1,3,3,0,1,0,1,0,1,2,2,0,1,0,0,0
0,1,8,7,1,0,0,1,0,1,7,5,0,0,0,0,0
1,1,5,3,1,1,0,0,1,1,3,3,1,0,0,0,0
1,2,11,8,2,1,1,1,1,2,6,5,2,1,0,1,0
0,1,5,5,1,0,1,1,0,1,4,3,0,0,1,0,0
0,1,7,6,0,1,1,0,0,1,8,5,0,1,0,0,0
1,1,7,6,1,1,1,0,0,2,9,7,2,1,0,0,0
0,1,4,5,1,1,0,1,0,1,2,4,2,1,0,1,0
0,1,4,6,0,0,0,0,0,1,4,3,0,0,0,0,0
0,1,7,8,1,1,0,0,0,0,6,7,1,1,0,0,0
1,2,4,3,1,1,1,1,0,2,2,3,1,0,0,0,0
1,2,7,6,1,1,0,1,0,1,8,6,1,0,0,0,0
1,1,4,4,1,0,0,1,0,1,3,4,1,0,0,0,0
1,2,4,4,1,1,0,1,0,1,4,3,0,1,0,0,0
1,1,3,4,0,0,0,0,0,0,3,3,1,0,0,0,0
0,1,5,4,1,0,1,0,0,1,4,3,0,0,0,0,0
1,1,3,6,1,1,0,1,0,1,2,5,1,1,0,0,0
0,0,5,6,1,0,0,0,0,0,3,6,1,0,0,0,0
0,1,7,6,1,0,1,1,0,1,3,5,2,0,0,0,0
0,1,7,5,1,1,0,0,0,0,4,3,1,1,0,0,0
0,1,5,6,1,1,0,0,0,0,4,2,0,0,0,0,0
0,1,3,6,1,1,0,0,0,0,3,5,1,0,0,0,0
0,1,5,2,1,0,0,0,0,1,4,3,0,0,0,0,0
0,1,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0
0,1,3,3,0,0,1,0,0,0,2,3,0,0,0,0,0
0,1,2,2,1,1,1,0,0,0,3,1,0,0,0,0,0
1,1,3,5,1,0,0,1,0,1,4,5,0,0,0,0,0
1,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0
0,0,4,1,1,0,0,0,0,0,4,1,1,0,0,0,0
0,1,4,2,0,0,0,1,0,0,3,1,0,1,0,0,0
1,1,5,3,1,1,0,1,1,1,8,4,2,1,0,0,0
0,1,6,3,1,1,0,0,0,0,4,2,1,0,0,0,0
0,1,6,4,1,0,0,0,0,0,5,6,0,0,0,0,0
1,1,11,5,2,1,1,0,0,2,10,4,2,1,0,0,0
0,1,5,2,0,0,0,0,0,1,3,1,1,0,0,0,0
0,0,4,2,0,1,0,0,0,0,4,1,0,0,0,0,0
1,1,3,4,1,1,1,1,0,0,3,3,1,0,1,1,0
0,0,4,2,1,1,1,0,0,0,4,1,0,1,0,0,0
0,1,5,7,1,0,0,0,0,1,3,5,0,0,0,0,0
1,1,5,6,2,1,1,1,0,2,4,4,2,1,0,1,0
0,1,3,4,1,0,0,0,0,0,3,3,0,0,0,0,0
0,1,6,5,0,0,1,0,0,1,6,4,0,0,0,0,0
0,2,3,5,1,1,0,0,0,1,3,2,0,1,0,0,0
0,1,3,3,1,1,1,0,0,0,4,2,0,0,0,0,0
0,1,4,3,0,0,0,0,0,0,4,3,0,0,0,0,0
0,1,4,4,1,0,0,0,0,0,3,4,0,0,0,0,0
0,1,3,3,1,1,1,0,0,0,2,2,1,1,0,0,0
0,1,4,5,1,1,0,1,0,1,3,5,1,0,0,0,0
0,1,4,4,1,1,0,0,1,1,3,5,1,0,0,0,0
0,1,3,4,1,1,0,0,0,1,3,4,0,0,0,0,0
0,0,2,1,1,0,1,0,0,1,1,1,1,0,0,0,0
1,0,5,2,0,0,1,0,0,0,4,1,0,0,1,0,0
0,1,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0
0,1,2,2,1,1,0,0,0,0,2,2,0,1,0,0,0
0,2,2,2,1,0,0,0,0,1,2,1,0,0,0,0,0
0,1,6,3,1,1,0,1,0,1,5,3,0,1,0,0,0
0,1,4,2,1,0,0,0,0,0,4,2,0,0,0,0,0
0,0,4,3,1,0,0,0,0,1,2,2,0,0,0,0,0
0,1,5,3,1,1,1,1,0,1,4,3,0,0,0,0,0
0,1,4,2,1,1,0,0,0,0,3,2,0,1,0,0,0
0,0,2,3,0,1,0,0,0,0,1,1,0,1,0,0,0
1,1,4,2,1,0,1,0,0,1,3,2,1,0,0,0,0
1,1,6,6,1,0,1,1,0,0,4,4,1,0,0,1,0
0,1,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0
1,1,2,2,1,0,1,0,1,0,2,4,1,0,0,0,0
0,1,2,3,1,0,0,0,0,1,1,3,0,0,0,0,0
1,1,3,3,1,0,0,1,0,0,2,2,0,0,0,0,0
0,1,2,1,1,1,0,0,0,1,1,1,0,1,0,0,0
0,0,3,2,1,0,0,0,0,0,2,2,0,0,0,0,0
1,1,4,4,1,0,1,1,0,1,2,3,1,0,0,0,0
0,1,2,4,1,1,0,0,0,1,2,5,0,0,0,0,0
1,1,3,1,1,0,1,0,0,1,2,1,0,0,0,0,0
0,1,4,4,0,0,0,0,0,1,4,3,0,0,0,0,0
0,1,5,4,0,1,0,0,0,1,4,2,0,1,0,0,0
0,0,2,3,0,1,1,0,0,0,1,1,0,0,1,0,0
0,1,1,4,1,0,0,0,0,1,2,2,0,0,0,0,0
1,1,5,3,1,0,0,0,0,0,3,1,0,0,0,0,0
0,1,4,2,1,1,0,1,0,0,2,1,0,0,0,0,0
1,0,3,2,1,0,0,0,0,0,2,1,1,0,0,0,0
0,2,4,3,1,1,0,0,0,1,2,2,1,0,0,1,0
15,14,9,14,16,6,7,10,8,10,9,10,12,4,5,8,1
13,17,7,23,27,6,7,10,12,12,9,13,20,4,3,5,1
18,14,6,21,34,8,4,12,9,11,6,21,21,3,4,6,1
26,21,6,23,23,5,7,16,17,10,5,22,23,5,5,10,1
9,11,4,19,12,6,8,13,8,5,3,12,7,2,4,9,1
13,17,11,30,24,4,8,12,7,11,7,22,11,4,5,6,1
14,18,13,19,29,9,8,13,9,10,14,21,25,6,4,8,1
14,12,10,21,35,8,6,11,9,10,6,24,22,6,5,6,1
14,15,7,18,28,10,6,11,11,11,4,21,20,5,3,7,1
18,18,8,30,37,8,2,3,15,14,9,24,23,6,2,1,1
16,16,8,8,28,7,5,7,10,10,4,7,22,6,2,9,1
13,11,6,27,23,7,3,6,13,8,3,22,17,5,2,4,1
7,16,7,22,25,6,5,9,6,16,4,15,22,5,5,5,1
14,11,9,12,33,8,5,8,13,11,6,6,24,5,3,7,1
17,19,7,20,26,6,5,10,12,9,8,11,28,5,3,3,1
10,15,9,14,23,8,7,10,7,9,6,14,15,4,4,8,1
17,18,8,12,22,4,5,10,19,12,5,9,12,4,4,11,1
11,12,9,17,42,12,7,11,10,7,5,17,33,9,4,9,1
10,12,7,21,20,6,5,8,9,12,8,17,16,4,5,6,1
12,12,2,19,21,8,6,7,7,7,2,14,15,6,5,5,1
16,18,10,23,33,4,4,11,13,11,9,16,30,4,4,9,1
8,11,8,23,27,5,4,6,5,7,4,13,18,3,2,2,1
15,13,6,21,21,5,2,6,12,9,7,20,19,3,1,4,1
9,9,5,17,19,6,3,7,9,4,3,13,16,4,3,3,1
9,8,8,20,28,7,4,7,3,8,5,13,17,5,1,4,1
5,14,6,22,20,4,2,7,4,15,4,17,19,5,3,4,1
12,13,5,14,30,7,6,12,5,6,4,13,22,3,5,11,1
9,17,5,20,29,6,5,10,5,16,4,20,16,4,5,7,1
17,14,3,30,17,5,6,10,10,11,2,20,16,4,4,7,1
12,13,6,18,21,7,5,10,8,6,5,15,22,5,3,7,1
12,15,4,20,18,5,4,6,8,8,4,15,13,3,1,6,1
12,12,6,17,22,2,3,4,6,7,5,17,15,2,1,2,1
12,11,4,8,31,7,6,12,7,14,3,6,19,6,3,6,1
15,12,3,19,17,4,5,9,8,7,5,12,13,2,4,7,1
8,19,4,11,22,6,5,10,7,14,4,8,17,3,3,5,1
14,17,6,14,10,5,6,12,8,9,4,9,7,3,3,7,1
13,14,8,20,32,6,3,4,7,10,6,16,29,6,1,3,1
13,10,6,9,16,4,3,7,9,8,4,5,10,3,3,6,1
13,11,8,19,33,10,6,13,16,10,4,14,25,6,5,12,1
8,11,6,15,18,4,3,6,5,7,4,9,12,3,2,3,1
12,14,5,15,10,4,6,10,12,11,4,11,7,3,4,7,1
11,18,4,19,15,5,4,5,6,6,3,12,15,3,3,6,1
10,18,10,24,15,4,4,7,6,13,6,19,10,2,3,5,1
13,12,4,18,16,4,5,9,10,9,3,14,7,2,4,5,1
8,11,6,17,24,6,4,6,4,10,3,11,26,6,2,3,1
13,14,5,19,34,6,1,5,9,10,3,12,26,4,1,3,1
14,13,5,21,24,7,4,9,10,12,4,17,20,5,3,5,1
11,5,5,12,12,5,7,11,7,4,3,12,5,3,5,9,1
11,9,5,15,23,5,5,11,9,8,4,11,16,3,3,9,1
17,17,7,13,20,6,4,10,6,12,3,12,20,8,4,6,1
7,16,7,26,15,4,4,7,8,4,2,19,9,4,3,7,1
12,11,4,14,18,6,5,7,5,7,4,13,14,3,3,7,1
11,11,7,22,16,3,4,6,8,9,5,17,16,2,2,3,1
14,11,6,20,15,6,7,9,12,7,5,20,14,4,4,6,1
7,13,7,7,11,3,3,6,6,15,5,5,11,2,2,3,1
6,7,4,11,23,6,5,7,4,5,3,8,10,2,4,6,1
7,8,5,13,13,3,4,6,5,5,4,7,9,2,3,6,1
12,18,5,19,17,3,5,11,11,21,4,14,10,2,4,8,1
15,14,4,17,18,5,5,12,16,10,1,9,15,3,3,9,1
15,9,4,15,23,5,5,10,6,6,3,10,28,8,5,8,1
14,11,7,14,19,4,6,10,10,7,4,12,11,3,5,8,1
11,16,8,16,31,6,4,8,11,10,4,14,24,5,2,4,1
14,14,8,17,24,6,4,7,10,8,7,12,21,6,4,4,1
10,14,10,22,19,6,5,7,6,11,7,18,13,6,3,5,1
9,15,13,11,27,10,7,7,6,6,15,7,13,4,4,4,1
17,15,10,14,29,7,6,12,16,13,4,8,19,6,4,7,1
7,12,6,14,14,4,5,5,6,6,4,10,14,3,4,5,1
15,18,8,20,28,7,7,14,8,12,4,13,14,5,7,12,1
8,17,8,15,20,6,5,5,4,9,4,10,11,4,3,2,1
14,15,4,11,19,6,5,6,9,13,3,8,15,4,3,5,1
13,18,5,14,14,4,4,11,8,10,3,16,10,3,4,9,1
13,22,5,19,19,5,8,14,11,17,6,11,14,4,4,9,1
24,20,11,13,23,4,5,11,17,13,5,9,14,2,4,6,1
18,26,9,13,15,5,8,18,15,16,5,16,11,4,5,10,1
17,18,5,13,31,7,5,13,14,16,3,11,16,5,4,9,1
12,17,6,12,28,7,4,8,10,14,5,10,28,7,3,5,1
12,20,5,16,33,11,7,9,12,10,5,21,27,9,5,10,1
10,22,4,14,14,3,4,8,8,15,3,12,10,2,5,8,1
7,8,4,16,14,5,6,6,5,7,4,15,12,3,7,6,1
13,18,8,13,26,9,7,10,10,15,6,16,30,6,3,6,1
19,14,3,22,34,10,8,16,15,7,3,20,25,7,6,12,1
13,14,5,27,24,7,7,10,4,10,4,24,23,5,4,7,1
11,16,7,10,16,4,4,6,10,13,3,6,11,2,3,4,1
16,15,9,16,22,4,6,11,13,11,6,14,15,3,6,8,1
21,17,3,18,16,6,7,17,15,14,2,17,11,5,6,12,1
7,13,6,15,28,7,5,6,6,12,3,12,16,4,3,3,1
11,14,4,13,15,4,4,6,7,8,2,6,19,3,2,3,1
8,15,5,13,20,4,5,6,5,11,3,8,22,2,3,4,1
12,13,5,24,24,8,5,9,8,9,5,22,26,7,5,8,1
18,17,8,24,11,4,8,13,16,12,4,11,10,3,5,10,1
16,20,7,24,15,4,10,20,15,17,7,22,6,5,8,15,1
7,12,6,24,26,5,4,8,6,8,6,25,17,3,4,8,1
11,15,5,16,17,6,7,13,10,12,2,15,14,4,5,10,1
15,14,6,14,21,5,6,16,15,13,5,9,13,4,6,11,1
10,10,8,22,17,5,4,9,10,4,9,25,20,6,2,4,1
20,20,5,10,14,5,7,10,14,9,1,11,12,5,5,5,1
10,13,6,16,18,4,3,9,8,8,4,20,17,2,2,7,1
13,9,6,14,25,5,4,7,6,9,4,13,19,3,2,5,1
11,12,5,14,9,3,4,6,7,6,4,14,7,3,4,5,1
12,16,7,14,21,5,5,10,9,10,6,11,16,5,8,13,1
17,14,6,12,15,5,7,12,13,9,4,9,6,3,5,10,1
15,24,7,18,14,4,8,16,7,24,6,12,11,2,5,10,1
23,13,4,19,12,3,6,11,18,7,2,17,11,2,5,8,1
18,12,4,14,13,4,6,10,8,5,4,11,18,4,3,6,1
10,6,3,16,21,9,9,16,7,4,3,8,13,4,6,11,1
13,17,6,21,22,5,7,10,10,14,7,13,14,5,5,7,1
10,18,5,20,14,4,4,8,9,15,3,11,8,3,5,5,1
9,10,7,19,26,7,4,7,6,9,5,15,16,4,3,5,1
15,18,5,10,21,7,5,7,9,5,4,6,25,4,4,7,1
10,6,5,14,15,3,7,13,8,6,4,10,18,4,5,10,1
16,19,6,11,24,4,6,14,9,15,5,13,20,4,5,8,1
